id;BSSID;SSID;AvgRSSI;LocationID
1727;80:e0:1d:ac:8b:0d;eduroam;-85;31
1728;80:e0:1d:ac:8b:0c;LU-Events;-84;31
1729;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-85;31
1730;a6:53:22:40:4e:05;eduroam;-92;31
1731;80:e0:1d:ac:8b:0f;LU-Guest;-84;31
1732;a4:6c:2a:d4:bf:12;eduroam;-82;31
1733;a2:53:22:40:4e:05;NOSMSecure;-91;31
1734;9c:53:22:40:4f:7b;TBAYTech;-78;32
1735;9c:53:22:40:4f:7a;TBAYTech;-47;32
1736;ac:7a:56:c8:62:0f;LakeheadU;-57;32
1737;ac:7a:56:c8:62:0e;LU-Events;-57;32
1738;a6:53:22:40:4f:7b;eduroam;-78;32
1739;ac:7a:56:c8:62:0c;LU-Guest;-57;32
1740;a6:53:22:40:4f:7a;eduroam;-46;32
1741;a4:6c:2a:d3:f4:d0;LU-Guest;-83;32
1742;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-82;32
1743;a4:6c:2a:d3:f4:d2;eduroam;-84;32
1744;a4:6c:2a:d3:f4:d3;LU-Events;-83;32
1745;ac:7a:56:c8:62:01;LU-Events;-52;32
1746;80:e0:1d:ee:3f:00;LU-Guest;-81;32
1747;ac:7a:56:c8:62:03;LU-Guest;-52;32
1748;80:e0:1d:ee:3f:02;eduroam;-80;32
1749;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-80;32
1750;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-63;32
1751;ac:7a:56:c8:62:07;eduroam;-58;32
1752;ba:5a:b0:3d:73:b1;;-82;32
1753;d8:b1:90:df:9f:e2;eduroam;-84;32
1754;9c:53:22:40:4f:e8;TBAYTech;-85;32
1755;a4:6c:2a:e0:20:02;eduroam;-84;32
1756;00:1f:33:bd:d5:34;Lab1012;-74;32
1757;d8:b1:90:df:9f:e1;LakeheadU;-83;32
1758;ae:53:22:40:4f:7a;NOSMConnect24;-46;32
1759;aa:53:22:40:4f:7a;NOSMConnect;-46;32
1760;aa:53:22:40:4f:7b;NOSMConnect;-77;32
1761;a4:6c:2a:d4:bf:1f;LU-Guest;-84;32
1762;a4:6c:2a:d4:bf:1d;eduroam;-84;32
1763;a4:6c:2a:d4:bf:1e;LakeheadU;-83;32
1764;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-84;32
1765;a4:6c:2a:d4:bf:1c;LU-Events;-83;32
1766;80:e0:1d:e6:79:d2;eduroam;-50;32
1767;80:e0:1d:e6:79:d1;LakeheadU;-50;32
1768;80:e0:1d:e6:79:d0;LU-Guest;-46;32
1769;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-46;32
1770;80:e0:1d:e6:79:d3;LU-Events;-46;32
1771;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-47;32
1772;80:e0:1d:f6:a5:11;LakeheadU;-84;32
1773;80:e0:1d:f6:a5:12;eduroam;-84;32
1774;80:e0:1d:e6:79:df;LU-Guest;-47;32
1775;80:e0:1d:e6:79:de;LakeheadU;-47;32
1776;80:e0:1d:e6:79:dd;eduroam;-47;32
1777;80:e0:1d:f6:a5:13;LU-Events;-83;32
1778;80:e0:1d:e6:79:dc;LU-Events;-46;32
1779;a2:53:22:40:4f:7b;NOSMSecure;-77;32
1780;a2:53:22:40:4f:7a;NOSMSecure;-50;32
1781;80:e0:1d:ac:8b:02;eduroam;-68;32
1782;80:e0:1d:ac:8b:00;LU-Guest;-80;32
1783;80:e0:1d:ee:3f:6f;LakeheadU;-91;32
1784;80:e0:1d:ee:3f:6b;eduroam;-92;32
1785;80:e0:1d:c2:b7:f2;eduroam;-83;32
1786;80:e0:1d:f6:a5:1b;Free Tbaytel WiFi;-93;32
1787;80:e0:1d:f6:a5:1c;LU-Events;-92;32
1788;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-83;32
1789;aa:53:22:40:4e:05;NOSMConnect;-93;32
1790;80:e0:1d:ac:8b:0e;LakeheadU;-86;32
1791;80:e0:1d:ac:8b:0d;eduroam;-86;32
1792;80:e0:1d:ac:8b:0c;LU-Events;-86;32
1793;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-85;32
1794;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-77;32
1795;6c:5a:b0:3d:73:c1;Quanser_UVS;-61;32
1796;a6:53:22:40:4e:05;eduroam;-93;32
1797;80:e0:1d:ac:8b:0f;LU-Guest;-85;32
1798;a4:6c:2a:d4:bf:13;LU-Events;-76;32
1799;a4:6c:2a:d4:bf:11;LakeheadU;-75;32
1800;a2:53:22:40:4e:05;NOSMSecure;-93;32
1801;9c:53:22:40:4f:7b;TBAYTech;-78;33
1802;9c:53:22:40:4f:7a;TBAYTech;-47;33
1803;ac:7a:56:c8:62:0f;LakeheadU;-57;33
1804;ac:7a:56:c8:62:0e;LU-Events;-57;33
1805;a6:53:22:40:4f:7b;eduroam;-78;33
1806;ac:7a:56:c8:62:0c;LU-Guest;-57;33
1807;a6:53:22:40:4f:7a;eduroam;-46;33
1808;a4:6c:2a:d3:f4:d0;LU-Guest;-83;33
1809;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-82;33
1810;a4:6c:2a:d3:f4:d2;eduroam;-84;33
1811;a4:6c:2a:d3:f4:d3;LU-Events;-83;33
1812;ac:7a:56:c8:62:01;LU-Events;-52;33
1813;80:e0:1d:ee:3f:00;LU-Guest;-81;33
1814;ac:7a:56:c8:62:03;LU-Guest;-52;33
1815;80:e0:1d:ee:3f:02;eduroam;-80;33
1816;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-80;33
1817;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-63;33
1818;ac:7a:56:c8:62:07;eduroam;-58;33
1819;ba:5a:b0:3d:73:b1;;-82;33
1820;d8:b1:90:df:9f:e2;eduroam;-84;33
1821;9c:53:22:40:4f:e8;TBAYTech;-85;33
1822;a4:6c:2a:e0:20:02;eduroam;-84;33
1823;00:1f:33:bd:d5:34;Lab1012;-74;33
1824;d8:b1:90:df:9f:e1;LakeheadU;-83;33
1825;ae:53:22:40:4f:7a;NOSMConnect24;-46;33
1826;aa:53:22:40:4f:7a;NOSMConnect;-46;33
1827;aa:53:22:40:4f:7b;NOSMConnect;-77;33
1828;a4:6c:2a:d4:bf:1f;LU-Guest;-84;33
1829;a4:6c:2a:d4:bf:1d;eduroam;-84;33
1830;a4:6c:2a:d4:bf:1e;LakeheadU;-83;33
1831;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-84;33
1832;a4:6c:2a:d4:bf:1c;LU-Events;-83;33
1833;80:e0:1d:e6:79:d2;eduroam;-50;33
1834;80:e0:1d:e6:79:d1;LakeheadU;-50;33
1835;80:e0:1d:e6:79:d0;LU-Guest;-46;33
1836;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-46;33
1837;80:e0:1d:e6:79:d3;LU-Events;-46;33
1838;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-47;33
1839;80:e0:1d:f6:a5:11;LakeheadU;-84;33
1840;80:e0:1d:f6:a5:12;eduroam;-84;33
1841;80:e0:1d:e6:79:df;LU-Guest;-47;33
1842;80:e0:1d:e6:79:de;LakeheadU;-47;33
1843;80:e0:1d:e6:79:dd;eduroam;-47;33
1844;80:e0:1d:f6:a5:13;LU-Events;-83;33
1845;80:e0:1d:e6:79:dc;LU-Events;-46;33
1846;a2:53:22:40:4f:7b;NOSMSecure;-77;33
1847;a2:53:22:40:4f:7a;NOSMSecure;-50;33
1848;80:e0:1d:ac:8b:02;eduroam;-68;33
1849;80:e0:1d:ac:8b:00;LU-Guest;-80;33
1850;80:e0:1d:c2:b7:f2;eduroam;-83;33
1851;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-83;33
1852;aa:53:22:40:4e:05;NOSMConnect;-93;33
1853;80:e0:1d:ac:8b:0e;LakeheadU;-86;33
1854;80:e0:1d:ac:8b:0d;eduroam;-86;33
1855;80:e0:1d:ac:8b:0c;LU-Events;-86;33
1856;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-85;33
1857;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-77;33
1858;6c:5a:b0:3d:73:c1;Quanser_UVS;-61;33
1859;a6:53:22:40:4e:05;eduroam;-93;33
1860;80:e0:1d:ac:8b:0f;LU-Guest;-85;33
1861;a4:6c:2a:d4:bf:13;LU-Events;-76;33
1862;a4:6c:2a:d4:bf:11;LakeheadU;-75;33
1863;a2:53:22:40:4e:05;NOSMSecure;-93;33
1864;9c:53:22:40:4f:7b;TBAYTech;-81;34
1865;9c:53:22:40:4f:7a;TBAYTech;-42;34
1866;ac:7a:56:c8:62:0f;LakeheadU;-70;34
1867;ac:7a:56:c8:62:0e;LU-Events;-70;34
1868;a6:53:22:40:4f:7b;eduroam;-81;34
1869;ac:7a:56:c8:62:0c;LU-Guest;-69;34
1870;a6:53:22:40:4f:7a;eduroam;-43;34
1871;a4:6c:2a:d3:f4:d0;LU-Guest;-82;34
1872;a4:6c:2a:d3:f4:d1;LakeheadU;-83;34
1873;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-82;34
1874;a4:6c:2a:d3:f4:d2;eduroam;-82;34
1875;a4:6c:2a:d3:f4:d3;LU-Events;-83;34
1876;ac:7a:56:c8:62:01;LU-Events;-64;34
1877;80:e0:1d:ee:3f:00;LU-Guest;-77;34
1878;ac:7a:56:c8:62:03;LU-Guest;-65;34
1879;80:e0:1d:ee:3f:01;LakeheadU;-82;34
1880;80:e0:1d:ee:3f:02;eduroam;-78;34
1881;80:e0:1d:ee:3f:03;LU-Events;-81;34
1882;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-79;34
1883;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-68;34
1884;ac:7a:56:c8:62:07;eduroam;-70;34
1885;ba:5a:b0:3d:73:b1;;-85;34
1886;d8:b1:90:df:9f:e4;Free Tbaytel WiFi;-86;34
1887;d8:b1:90:df:9f:e2;eduroam;-85;34
1888;80:e0:1d:ee:3f:0c;LU-Events;-92;34
1889;a4:6c:2a:e0:20:03;LU-Events;-80;34
1890;00:1f:33:bd:d5:34;Lab1012;-65;34
1891;d8:b1:90:df:9f:e1;LakeheadU;-90;34
1892;ae:53:22:40:4f:7a;NOSMConnect24;-45;34
1893;aa:53:22:40:4f:7a;NOSMConnect;-43;34
1894;aa:53:22:40:4f:7b;NOSMConnect;-82;34
1895;a4:6c:2a:d4:bf:1f;LU-Guest;-84;34
1896;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-85;34
1897;a4:6c:2a:d4:bf:1c;LU-Events;-86;34
1898;ca:5a:b0:3d:73:c3;;-69;34
1899;80:e0:1d:e6:79:d2;eduroam;-45;34
1900;80:e0:1d:e6:79:d1;LakeheadU;-45;34
1901;80:e0:1d:e6:79:d0;LU-Guest;-38;34
1902;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-38;34
1903;80:e0:1d:e6:79:d3;LU-Events;-45;34
1904;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-47;34
1905;80:e0:1d:f6:a5:11;LakeheadU;-80;34
1906;80:e0:1d:f6:a5:10;LU-Guest;-81;34
1907;80:e0:1d:e6:79:df;LU-Guest;-45;34
1908;80:e0:1d:e6:79:de;LakeheadU;-45;34
1909;80:e0:1d:e6:79:dd;eduroam;-48;34
1910;80:e0:1d:e6:79:dc;LU-Events;-45;34
1911;80:e0:1d:f6:a5:14;Free Tbaytel WiFi;-81;34
1912;a2:53:22:40:4f:7b;NOSMSecure;-81;34
1913;a2:53:22:40:4f:7a;NOSMSecure;-44;34
1914;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-66;34
1915;80:e0:1d:ac:8b:03;LU-Events;-65;34
1916;80:e0:1d:ac:8b:02;eduroam;-67;34
1917;80:e0:1d:ac:8b:01;LakeheadU;-66;34
1918;80:e0:1d:ac:8b:00;LU-Guest;-67;34
1919;80:e0:1d:c2:b7:f0;LU-Guest;-81;34
1920;80:e0:1d:c2:b7:f1;LakeheadU;-84;34
1921;80:e0:1d:c2:b7:f3;LU-Events;-81;34
1922;80:e0:1d:f6:a5:1d;eduroam;-92;34
1923;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-86;34
1924;80:e0:1d:ac:8b:0e;LakeheadU;-82;34
1925;80:e0:1d:ac:8b:0d;eduroam;-83;34
1926;80:e0:1d:ac:8b:0c;LU-Events;-82;34
1927;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-83;34
1928;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-77;34
1929;80:e0:1d:ac:8b:0f;LU-Guest;-82;34
1930;7e:a7:b0:c5:e9:67;DIRECT-cfLexmark Cheetah M-67e9;-68;34
1931;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-68;35
1932;80:e0:1d:ac:8b:0e;LakeheadU;-82;35
1933;80:e0:1d:ac:8b:0d;eduroam;-83;35
1934;80:e0:1d:ac:8b:0c;LU-Events;-82;35
1935;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-83;35
1936;80:e0:1d:ac:8b:0f;LU-Guest;-82;35
1937;9c:53:22:40:4f:7b;TBAYTech;-81;36
1938;ac:7a:56:c8:62:0f;LakeheadU;-75;36
1939;ac:7a:56:c8:62:0e;LU-Events;-76;36
1940;a6:53:22:40:4f:7b;eduroam;-82;36
1941;ac:7a:56:c8:62:0c;LU-Guest;-76;36
1942;a4:6c:2a:d3:f4:d0;LU-Guest;-73;36
1943;a4:6c:2a:d3:f4:d1;LakeheadU;-73;36
1944;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-73;36
1945;a4:6c:2a:d3:f4:d2;eduroam;-72;36
1946;a4:6c:2a:d3:f4:d3;LU-Events;-73;36
1947;ac:7a:56:c8:62:01;LU-Events;-67;36
1948;ac:7a:56:c8:62:03;LU-Guest;-67;36
1949;80:e0:1d:ee:3f:01;LakeheadU;-77;36
1950;80:e0:1d:ee:3f:02;eduroam;-77;36
1951;80:e0:1d:ee:3f:03;LU-Events;-77;36
1952;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-83;36
1953;ac:7a:56:c8:62:07;eduroam;-74;36
1954;ba:5a:b0:3d:73:b1;;-86;36
1955;d8:b1:90:df:9f:e4;Free Tbaytel WiFi;-81;36
1956;d8:b1:90:df:9f:e3;LU-Events;-83;36
1957;9c:53:22:40:4f:e8;TBAYTech;-83;36
1958;80:e0:1d:ee:3f:0e;LakeheadU;-90;36
1959;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-88;36
1960;80:e0:1d:ee:3f:0c;LU-Events;-89;36
1961;80:e0:1d:ee:3f:0d;eduroam;-90;36
1962;d8:b1:90:df:9f:e1;LakeheadU;-83;36
1963;d8:b1:90:df:9f:e0;LU-Guest;-83;36
1964;aa:53:22:40:4f:7b;NOSMConnect;-81;36
1965;a4:6c:2a:d4:bf:1f;LU-Guest;-88;36
1966;a4:6c:2a:d4:bf:1d;eduroam;-88;36
1967;a4:6c:2a:d4:bf:1e;LakeheadU;-89;36
1968;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-89;36
1969;a4:6c:2a:d4:bf:1c;LU-Events;-89;36
1970;80:e0:1d:e6:79:d2;eduroam;-58;36
1971;80:e0:1d:e6:79:d1;LakeheadU;-55;36
1972;80:e0:1d:e6:79:d0;LU-Guest;-55;36
1973;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-55;36
1974;80:e0:1d:e6:79:d3;LU-Events;-56;36
1975;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-57;36
1976;80:e0:1d:e6:79:df;LU-Guest;-57;36
1977;80:e0:1d:e6:79:de;LakeheadU;-57;36
1978;80:e0:1d:e6:79:dd;eduroam;-57;36
1979;80:e0:1d:e6:79:dc;LU-Events;-57;36
1980;a2:53:22:40:4f:7b;NOSMSecure;-81;36
1981;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-59;36
1982;80:e0:1d:ac:8b:03;LU-Events;-60;36
1983;80:e0:1d:ac:8b:02;eduroam;-60;36
1984;80:e0:1d:ac:8b:01;LakeheadU;-60;36
1985;80:e0:1d:ac:8b:00;LU-Guest;-59;36
1986;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-88;36
1987;ae:53:22:40:4f:e8;NOSMConnect24;-84;36
1988;80:e0:1d:ac:8b:0e;LakeheadU;-76;36
1989;80:e0:1d:ac:8b:0d;eduroam;-76;36
1990;80:e0:1d:ac:8b:0c;LU-Events;-76;36
1991;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-75;36
1992;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-86;36
1993;6c:5a:b0:3d:73:c1;Quanser_UVS;-63;36
1994;80:e0:1d:ac:8b:0f;LU-Guest;-75;36
1995;9c:53:22:40:4f:7b;TBAYTech;-81;37
1996;ac:7a:56:c8:62:0f;LakeheadU;-75;37
1997;ac:7a:56:c8:62:0e;LU-Events;-76;37
1998;a6:53:22:40:4f:7b;eduroam;-82;37
1999;ac:7a:56:c8:62:0c;LU-Guest;-76;37
2000;a4:6c:2a:d3:f4:d0;LU-Guest;-73;37
2001;a4:6c:2a:d3:f4:d1;LakeheadU;-73;37
2002;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-73;37
2003;a4:6c:2a:d3:f4:d2;eduroam;-72;37
2004;a4:6c:2a:d3:f4:d3;LU-Events;-73;37
2005;ac:7a:56:c8:62:01;LU-Events;-67;37
2006;ac:7a:56:c8:62:03;LU-Guest;-67;37
2007;80:e0:1d:ee:3f:01;LakeheadU;-77;37
2008;80:e0:1d:ee:3f:02;eduroam;-77;37
2009;80:e0:1d:ee:3f:03;LU-Events;-77;37
2010;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-83;37
2011;ac:7a:56:c8:62:07;eduroam;-74;37
2012;ba:5a:b0:3d:73:b1;;-86;37
2013;d8:b1:90:df:9f:e4;Free Tbaytel WiFi;-81;37
2014;d8:b1:90:df:9f:e3;LU-Events;-83;37
2015;9c:53:22:40:4f:e8;TBAYTech;-83;37
2016;80:e0:1d:ee:3f:0e;LakeheadU;-90;37
2017;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-88;37
2018;80:e0:1d:ee:3f:0c;LU-Events;-89;37
2019;80:e0:1d:ee:3f:0d;eduroam;-90;37
2020;d8:b1:90:df:9f:e1;LakeheadU;-83;37
2021;d8:b1:90:df:9f:e0;LU-Guest;-83;37
2022;aa:53:22:40:4f:7b;NOSMConnect;-81;37
2023;a4:6c:2a:d4:bf:1f;LU-Guest;-88;37
2024;a4:6c:2a:d4:bf:1d;eduroam;-88;37
2025;a4:6c:2a:d4:bf:1e;LakeheadU;-89;37
2026;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-89;37
2027;a4:6c:2a:d4:bf:1c;LU-Events;-89;37
2028;80:e0:1d:e6:79:d2;eduroam;-58;37
2029;80:e0:1d:e6:79:d1;LakeheadU;-55;37
2030;80:e0:1d:e6:79:d0;LU-Guest;-55;37
2031;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-55;37
2032;80:e0:1d:e6:79:d3;LU-Events;-56;37
2033;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-57;37
2034;80:e0:1d:e6:79:df;LU-Guest;-57;37
2035;80:e0:1d:e6:79:de;LakeheadU;-57;37
2036;80:e0:1d:e6:79:dd;eduroam;-57;37
2037;80:e0:1d:e6:79:dc;LU-Events;-57;37
2038;a2:53:22:40:4f:7b;NOSMSecure;-81;37
2039;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-59;37
2040;80:e0:1d:ac:8b:03;LU-Events;-60;37
2041;80:e0:1d:ac:8b:02;eduroam;-60;37
2042;80:e0:1d:ac:8b:01;LakeheadU;-60;37
2043;80:e0:1d:ac:8b:00;LU-Guest;-59;37
2044;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-88;37
2045;ae:53:22:40:4f:e8;NOSMConnect24;-84;37
2046;80:e0:1d:ac:8b:0e;LakeheadU;-76;37
2047;80:e0:1d:ac:8b:0d;eduroam;-76;37
2048;80:e0:1d:ac:8b:0c;LU-Events;-76;37
2049;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-75;37
2050;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-86;37
2051;6c:5a:b0:3d:73:c1;Quanser_UVS;-63;37
2052;80:e0:1d:ac:8b:0f;LU-Guest;-75;37
2053;9c:53:22:40:4f:7b;TBAYTech;-87;38
2054;9c:53:22:40:4f:7a;TBAYTech;-67;38
2055;ac:7a:56:c8:62:0f;LakeheadU;-74;38
2056;ac:7a:56:c8:62:0e;LU-Events;-75;38
2057;a6:53:22:40:4f:7b;eduroam;-88;38
2058;ac:7a:56:c8:62:0c;LU-Guest;-74;38
2059;a6:53:22:40:4f:7a;eduroam;-69;38
2060;a4:6c:2a:d3:f4:d0;LU-Guest;-66;38
2061;a4:6c:2a:d3:f4:d1;LakeheadU;-66;38
2062;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-66;38
2063;a4:6c:2a:d3:f4:d2;eduroam;-66;38
2064;a4:6c:2a:d3:f4:d3;LU-Events;-65;38
2065;80:e0:1d:ee:3f:00;LU-Guest;-77;38
2066;80:e0:1d:ee:3f:01;LakeheadU;-78;38
2067;80:e0:1d:ee:3f:02;eduroam;-76;38
2068;80:e0:1d:ee:3f:03;LU-Events;-76;38
2069;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-77;38
2070;ac:7a:56:c8:62:07;eduroam;-73;38
2071;ba:5a:b0:3d:73:b1;;-90;38
2072;80:e0:1d:ee:3f:0e;LakeheadU;-90;38
2073;80:e0:1d:ee:3f:0f;LU-Guest;-90;38
2074;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-89;38
2075;80:e0:1d:ee:3f:0c;LU-Events;-91;38
2076;80:e0:1d:ee:3f:0d;eduroam;-90;38
2077;00:1f:33:bd:d5:34;Lab1012;-81;38
2078;ae:53:22:40:4f:7a;NOSMConnect24;-69;38
2079;aa:53:22:40:4f:7a;NOSMConnect;-68;38
2080;aa:53:22:40:4f:7b;NOSMConnect;-88;38
2081;a4:6c:2a:d4:bf:1f;LU-Guest;-90;38
2082;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-90;38
2083;a4:6c:2a:d4:bf:1c;LU-Events;-91;38
2084;80:e0:1d:e6:79:d2;eduroam;-61;38
2085;80:e0:1d:e6:79:d1;LakeheadU;-61;38
2086;80:e0:1d:e6:79:d0;LU-Guest;-61;38
2087;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-61;38
2088;80:e0:1d:e6:79:d3;LU-Events;-61;38
2089;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-63;38
2090;80:e0:1d:e6:79:df;LU-Guest;-63;38
2091;80:e0:1d:e6:79:de;LakeheadU;-64;38
2092;80:e0:1d:e6:79:dd;eduroam;-65;38
2093;80:e0:1d:e6:79:dc;LU-Events;-89;38
2094;a2:53:22:40:4f:7b;NOSMSecure;-87;38
2095;a2:53:22:40:4f:7a;NOSMSecure;-68;38
2096;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-58;38
2097;80:e0:1d:ac:8b:03;LU-Events;-58;38
2098;80:e0:1d:ac:8b:02;eduroam;-54;38
2099;80:e0:1d:ac:8b:01;LakeheadU;-54;38
2100;80:e0:1d:ac:8b:00;LU-Guest;-55;38
2101;80:e0:1d:c2:b7:f4;Free Tbaytel WiFi;-86;38
2102;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-90;38
2103;ae:53:22:40:4f:e8;NOSMConnect24;-86;38
2104;80:e0:1d:ac:8b:0e;LakeheadU;-68;38
2105;80:e0:1d:ac:8b:0d;eduroam;-68;38
2106;80:e0:1d:ac:8b:0c;LU-Events;-69;38
2107;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-68;38
2108;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-87;38
2109;6c:5a:b0:3d:73:c1;Quanser_UVS;-72;38
2110;80:e0:1d:ac:8b:0f;LU-Guest;-68;38
2111;7e:a7:b0:c5:e9:67;DIRECT-cfLexmark Cheetah M-67e9;-80;38
2112;9c:53:22:40:4f:7b;TBAYTech;-87;39
2113;9c:53:22:40:4f:7a;TBAYTech;-67;39
2114;ac:7a:56:c8:62:0f;LakeheadU;-74;39
2115;ac:7a:56:c8:62:0e;LU-Events;-75;39
2116;a6:53:22:40:4f:7b;eduroam;-88;39
2117;ac:7a:56:c8:62:0c;LU-Guest;-74;39
2118;a6:53:22:40:4f:7a;eduroam;-69;39
2119;a4:6c:2a:d3:f4:d0;LU-Guest;-66;39
2120;a4:6c:2a:d3:f4:d1;LakeheadU;-66;39
2121;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-66;39
2122;a4:6c:2a:d3:f4:d2;eduroam;-66;39
2123;a4:6c:2a:d3:f4:d3;LU-Events;-65;39
2124;80:e0:1d:ee:3f:00;LU-Guest;-77;39
2125;80:e0:1d:ee:3f:01;LakeheadU;-78;39
2126;80:e0:1d:ee:3f:02;eduroam;-76;39
2127;80:e0:1d:ee:3f:03;LU-Events;-76;39
2128;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-77;39
2129;ac:7a:56:c8:62:07;eduroam;-73;39
2130;ba:5a:b0:3d:73:b1;;-90;39
2131;80:e0:1d:ee:3f:0e;LakeheadU;-90;39
2132;80:e0:1d:ee:3f:0f;LU-Guest;-90;39
2133;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-89;39
2134;80:e0:1d:ee:3f:0c;LU-Events;-91;39
2135;80:e0:1d:ee:3f:0d;eduroam;-90;39
2136;00:1f:33:bd:d5:34;Lab1012;-81;39
2137;ae:53:22:40:4f:7a;NOSMConnect24;-69;39
2138;aa:53:22:40:4f:7a;NOSMConnect;-68;39
2139;aa:53:22:40:4f:7b;NOSMConnect;-88;39
2140;a4:6c:2a:d4:bf:1f;LU-Guest;-90;39
2141;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-90;39
2142;a4:6c:2a:d4:bf:1c;LU-Events;-91;39
2143;80:e0:1d:e6:79:d2;eduroam;-61;39
2144;80:e0:1d:e6:79:d1;LakeheadU;-61;39
2145;80:e0:1d:e6:79:d0;LU-Guest;-61;39
2146;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-61;39
2147;80:e0:1d:e6:79:d3;LU-Events;-61;39
2148;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-63;39
2149;80:e0:1d:e6:79:df;LU-Guest;-63;39
2150;80:e0:1d:e6:79:de;LakeheadU;-64;39
2151;80:e0:1d:e6:79:dd;eduroam;-65;39
2152;80:e0:1d:e6:79:dc;LU-Events;-89;39
2153;a2:53:22:40:4f:7b;NOSMSecure;-87;39
2154;a2:53:22:40:4f:7a;NOSMSecure;-68;39
2155;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-58;39
2156;80:e0:1d:ac:8b:03;LU-Events;-58;39
2157;80:e0:1d:ac:8b:02;eduroam;-54;39
2158;80:e0:1d:ac:8b:01;LakeheadU;-54;39
2159;80:e0:1d:ac:8b:00;LU-Guest;-55;39
2160;80:e0:1d:c2:b7:f4;Free Tbaytel WiFi;-86;39
2161;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-90;39
2162;ae:53:22:40:4f:e8;NOSMConnect24;-86;39
2163;80:e0:1d:ac:8b:0e;LakeheadU;-68;39
2164;80:e0:1d:ac:8b:0d;eduroam;-68;39
2165;80:e0:1d:ac:8b:0c;LU-Events;-69;39
